article_id,company_name,source,title,introduction,published_at,url,labour_relations,human_rights_community,tax_transparency_accounting,shareholder_rights,health_safety,waste_pollution,company,conduct_anti_corruption,climate_transition,board_management,water_use,biodiversity,energy_resource
14,nike,ESG News,From Farm to Fashion: Embracing Regenerative Cotton Farming for Nature Positive Apparel,"At the beginning of January, I journeyed to the heart of the Magnolia State, far from the glitz of the Elvis Museum, to visit a cotton farm nestled at the edge of the mighty Mississippi river. This unconventional pilgrimage allowed me to witness the very roots of fashion – literally. Despite cotton’s status as the second most used fiber next to polyester, retailers seldom explore the farm when evaluating the cotton supply chain. Yet, a transformative shift seems imminent, signaling a long overdue change in the way the industry perceives and engages with the source of its most fundamental material.",2024-01-26,https://esgnews.com/from-farm-to-fashion-embracing-regenerative-cotton-farming-for-nature-positive-apparel/,0.0,0.0,0.0,0.0,0.0,0.2,nike,0.0,0.2,0.0,0.2,0.2,0.0
171,lululemon,ESG Today,Sustainable Bio-based Materials Producer ZymoChem Raises $21 Million,Environment / Private Equity & Venture Capital,2024-01-19,https://www.esgtoday.com/sustainable-bio-based-materials-producer-zymochem-raises-21-million/,0.0,0.0,0.0,0.0,0.0,0.2,lululemon,0.0,0.2,0.0,0.0,0.0,0.0
111,adidas,ESG Today,Supply Chain Traceability Platform TrusTrace Raises $24 Million,"ESG Tools, Services / Private Equity & Venture Capital",2024-01-18,https://www.esgtoday.com/supply-chain-traceability-platform-trustrace-raises-24-million/,0.0,0.0,0.0,0.0,0.0,0.0,adidas,0.0,0.0,0.0,0.0,0.0,0.0
101,adidas,ESG News,TrusTrace Completes $24 Million Growth Investment Led by Circularity Capital to Drive Global Expansion,"TrusTrace , a global SaaS company with a market-leading platform for product traceability and compliance, has announced the completion of a (U.S.) $24 million growth investment led by Circularity Capital , a specialist investor in businesses that enable the circular economy, with participation from existing investors Industrifonden and Fairpoint Capital .",2024-01-18,https://esgnews.com/trustrace-completes-24-million-growth-investment-led-by-circularity-capital-to-drive-global-expansion/,0.0,0.0,0.0,0.0,0.0,0.0,adidas,0.0,0.0,0.0,0.0,0.0,0.0
313,columbia,ESG Today,Apex Group Launches ESG Advisory and Reporting Unit,"ESG Reporting / ESG Tools, Services",2024-01-11,https://www.esgtoday.com/apex-group-launches-esg-advisory-and-reporting-unit/,0.0,0.0,0.0,0.0,0.0,0.0,columbia,0.0,0.0,0.0,0.0,0.0,0.0
282,columbia,ESG Dive,"Federal court won’t reconsider decision to overturn Berkeley, California, natural gas ban","If the city wants to continue to appeal the decision, its next step would be the U.S. Supreme Court.",2024-01-04,https://www.esgdive.com/news/berkeley-natural-gas-ban-lawsuit-request-rehearing-en-banc-denied-federal-appeals/703513/,0.0,0.0,0.0,0.0,0.0,0.0,columbia,0.0,-0.3,0.0,0.0,0.0,-0.3
15,nike,ESG News,"Textile Waste: Reduce, Reuse, Recycle","Guest Blogger : Jaclyn Noble is an experienced and accomplished textile supply chain expert with over 20 years of leadership experience for renowned USA retail brands including Spanx, Coach, The North Face, and Victoria’s Secret. Originally from Scotland, she obtained her degree in Textile Technology before relocating to Hong Kong. In 2002, she settled her family in Westport, where she has been an active member of the community. Jaclyn is the proud mom of three, fun, young adults who all attended Long Lots, Bedford, and Staples. Additionally, she shares her life with two beloved Spaniels, Maxi and Sunny, who can frequently be seen enjoying Winslow Park.",2024-01-04,https://esgnews.com/textile-waste-reduce-reuse-recycle/,0.0,0.0,0.0,0.0,0.0,0.0,nike,0.0,0.0,0.0,0.0,0.0,0.0
122,puma,ESG Dive,Puma expands its textile-to-textile polyester recycling program,The company said its Re:Fibre technology would be used to create most of its club and federation replica jerseys in 2024.,2023-12-20,https://www.esgdive.com/news/puma-expands-refibre-recycling-program/703050/,0.0,0.0,0.0,0.0,0.0,0.5,Puma,0.0,0.3,0.0,0.0,0.0,0.0
283,columbia,ESG Dive,Clean energy developer energyRe raises $1.2B for expansion,The company said it will use the new capital to expand its renewable energy portfolio and advance its goals of decarbonizing cities in the U.S.,2023-12-14,https://www.esgdive.com/news/energyre-raises-1-2b-for-clean-energy-expansion-transmission-glentra-elia/702556/,0.0,0.0,0.0,0.0,0.0,0.0,columbia,0.0,0.0,0.0,0.0,0.0,0.0
314,columbia,ESG Today,Cleantech Startup Dimensional Energy Raises $20 Million to Advance Carbon Utilization Tech,Energy Transition / Private Equity & Venture Capital,2023-12-13,https://www.esgtoday.com/cleantech-startup-dimensional-energy-raises-20-million-to-advance-carbon-utilization-tech/,0.0,0.0,0.0,0.0,0.0,0.0,columbia,0.0,0.0,0.0,0.0,0.0,0.0
172,lululemon,ESG Today,HSBC Backs Apparel Impact Institute’s Fashion Supply Chain Decarbonization Fund,Environment / Sustainable Finance,2023-12-11,https://www.esgtoday.com/hsbc-backs-apparel-impact-institutes-fashion-supply-chain-decarbonization-fund/,0.0,0.0,0.0,0.0,0.0,0.0,lululemon,0.0,0.2,0.0,0.0,0.0,0.2
227,columbia,ESG News,Canada’s Planned Regulations to Limit Oil and Gas Emissions,"The Government of Canada has committed to cap and reduce greenhouse gas emissions (GHG emissions) from the oil and gas sector at a pace and scale necessary to contribute to Canada’s 2030 climate goals, to achieve net-zero GHG emissions by 2050, and in a way that allows the sector to compete in the emerging net-zero global economy. As the country’s largest source of GHG emissions and the only major source that continues to grow, decarbonizing the oil and gas sector is critical to achieving Canada’s emission targets. The sector is also an economic powerhouse, proven innovator, and source of good jobs. The emissions cap will help decarbonize oil and gas production to make Canada a highly efficient producer supplying global demand and ensure the sector is on a path to net-zero by 2050. The emissions cap is an integral piece of the Government of Canada’s Roadmap to support the decarbonization of oil and gas production.",2023-12-08,https://esgnews.com/canadas-planned-regulations-to-limit-oil-and-gas-emissions/,0.0,0.0,0.0,0.0,0.0,0.0,columbia,0.0,-0.3,0.0,0.0,0.0,-0.3
180,burberry,ESG Dive,DEI top priority for Coty as it expands global parental leave policy,The cosmetics and fragrance brand also said it had achieved its 2022 pay equity goal and has a gender pay equity gap of less than 2% across all its global management.,2023-12-01,https://www.esgdive.com/news/dei-top-priority-for-coty-expands-global-parental-leave-policy/701316/,0.0,0.0,0.0,0.0,0.0,0.0,burberry,0.0,0.0,0.0,0.0,0.0,0.0
134,puma,ESG Today,PUMA RE:SUEDE Pilot Project Turns Experimental Sneakers Into Compost,,2023-11-29,https://www.esgtoday.com/puma-resuede-pilot-project-turns-experimental-sneakers-into-compost/,0.0,0.0,0.0,0.0,0.0,0.3,Puma,0.0,0.0,0.0,0.0,0.0,0.0
173,lululemon,ESG Today,H&M Launches Green Loan Program to Finance Suppliers’ Emissions Reductions Initiatives,Companies / Environment / Sustainable Finance,2023-11-27,https://www.esgtoday.com/hm-launches-green-loan-program-to-finance-suppliers-emissions-reductions-initiatives/,0.0,0.0,0.0,0.0,0.0,0.0,lululemon,0.0,0.0,0.0,0.0,0.0,0.0
16,nike,ESG News,The Climate Drive Empowers Supply Chain to Accelerate Decarbonization Efforts,"Launched earlier this year by WBCSD, The Climate Drive is a game-changing platform designed to support businesses and their suppliers in speeding up decarbonization efforts. It is now expanding its content offering, featuring a comprehensive Net Zero Guidebook soon available in additional languages, along with an Action Library of around 100 decarbonization actions and case studies that provide practical insights into business impact and implementation for effective climate action.",2023-11-23,https://esgnews.com/the-climate-drive-empowers-supply-chain-to-accelerate-decarbonization-efforts/,0.0,0.0,0.0,0.0,0.0,0.0,nike,0.0,0.2,0.0,0.0,0.0,0.2
106,adidas,ESG Dive,Garments burned for fuel in Cambodia factories causing health and environmental issues,"Waste from 19 companies including Adidas, Gap and Lululemon has been identified by the Cambodian League for the Promotion and Defense of Human Rights.",2023-11-21,https://www.esgdive.com/news/LICADHO-garments-burned-Cambodia-health-environmental/700503/,0.0,-0.6,0.0,0.0,-0.6,-0.8,adidas,0.0,0.0,0.0,0.0,0.0,0.0
58,nike,ESG Dive,"Amazon prioritizing ESG in procurement, but gathering data is ‘increasingly painstaking’",Buyers said getting information from suppliers is difficult because of research and data collection challenges combined with time constraints.,2023-11-21,https://www.esgdive.com/news/amazon-prioritizing-esg-in-procurement-but-gathering-data-is-difficult/700471/,0.0,0.0,0.0,0.0,0.0,0.0,nike,0.0,0.0,0.0,0.0,0.0,0.0
17,nike,ESG News,The Swifting ESG Landscape: Why Taylor Swift is the New “T” in ESG,"ESG was born out of a pretty simple idea. There are Environmental, Social, and Governance factors that can have a profound impact on a company. These non-financial issues can have a financial impact on the company, but it goes well beyond risks. Understanding these outside forces well can represent an opportunity for a company.",2023-11-17,https://esgnews.com/the-swifting-esg-landscape-why-taylor-swift-is-the-new-t-in-esg/,0.0,0.0,0.0,0.0,0.0,0.0,nike,0.0,0.0,0.0,0.0,0.0,0.0
59,nike,ESG Dive,Sustainable Apparel Coalition CEO to step down,Amina Razvi will leave the nonprofit coalition of fashion industry brands in December.,2023-11-16,https://www.esgdive.com/news/sustainable-apparel-coalition-ceo-leaves/700273/,0.0,0.0,0.0,0.0,0.0,0.0,nike,0.0,0.0,0.0,0.0,0.0,0.0
315,columbia,ESG Today,Guest Post: Climate Risks To Financial Performance Are Hugely Under-estimated,Companies / Environment / Guest Posts,2023-11-14,https://www.esgtoday.com/guest-post-climate-risks-to-financial-performance-are-hugely-under-estimated/,0.0,0.0,0.0,0.0,0.0,0.0,columbia,0.0,0.0,0.0,0.0,0.0,0.0
18,nike,ESG News,"Shanghai Electric, Johnson Controls Forge Alliance to Advance Zero-Carbon Industrial Parks","Shanghai Electric announced to ink the “Carbon & Digital” Joint Laboratory Strategic Cooperation Agreement with Johnson Controls Inc. (Johnson Controls) during the China International Import Expo (CIIE) 2023, a move that will strengthen the pair’s synergy as they endeavor to fuel innovation for urban sustainability. The partnership, with its focus on expediting the development of zero-carbon factories and industrial parks, will see the two companies establish a green and low-carbon supply chain system in an effort to empower the energy sector to enhance efficiency and reduce carbon footprints.",2023-11-14,https://esgnews.com/shanghai-electric-johnson-controls-forge-alliance-to-advance-zero-carbon-industrial-parks/,0.0,0.0,0.0,0.0,0.0,0.0,nike,0.0,0.0,0.0,0.0,0.0,0.0
228,columbia,ESG News,Biden Announces $2 billion for Lower-carbon Construction at Federal Buildings,"The U.S. General Services Administration (GSA) announced a $2 billion investment for more than 150 construction projects that use Lower-carbon Construction materials, known as “low-embodied carbon” (LEC) materials, as part of the Biden-Harris Administration’s Investing in America agenda. The funding will support projects across 39 states, the District of Columbia, and the Commonwealth of Puerto Rico and will catalyze the market for American-made low carbon asphalt, concrete, glass and steel. This investment from the Inflation Reduction Act will expand America’s industrial capacity for manufacturing goods and materials of the future, tackle the climate crisis, and create good-paying jobs for American workers in communities across the country. The announcement furthers the Biden-Harris Administration’s Buy Clean Initiative , under which the federal government is, for the first time, prioritizing the purchase of asphalt, concrete, glass and steel that have lower levels of greenhouse gas emissions associated with their production, use, and disposal.",2023-11-07,https://esgnews.com/biden-announces-2-billion-for-lower-carbon-construction-at-federal-buildings/,0.0,0.0,0.0,0.0,0.0,0.0,columbia,0.0,0.3,0.0,0.0,0.0,0.0
107,adidas,ESG Dive,Few companies on track to meet water sustainability targets: Ceres,"The sustainability nonprofit evaluated 72 companies from water-intensive industries, including PepsiCo, Coca-Cola, Unilever, Kellogg and Kraft Heinz.",2023-11-06,https://www.esgdive.com/news/few-companies-on-track-to-meet-water-sustainability-targets-ceres/698900/,0.0,0.0,0.0,0.0,0.0,0.0,adidas,0.0,0.0,0.0,-0.3,0.0,0.0
19,nike,ESG News,Singapore’s Sembcorp to Invest $10.5 Billion to Drive Global Energy Transition,"Sembcorp Industries (Sembcorp) announced its 2023-2028 strategic plan, reaffirming its commitment to transform its portfolio from brown to green and drive energy transition.",2023-11-06,https://esgnews.com/singapores-sembcorp-to-invest-10-5-billion-to-drive-global-energy-transition/,0.0,0.0,0.0,0.0,0.0,0.0,nike,0.0,0.0,0.0,0.0,0.0,0.0
82,nike,ESG Today,ESG Today: Week in Review,ESG News,2023-11-05,https://www.esgtoday.com/esg-today-week-in-review-145/,0.0,0.0,0.0,0.0,0.0,0.0,nike,0.0,0.0,0.0,0.0,0.0,0.0
145,lululemon,ESG News,Fashion Giant Patagonia and Social Impact Firms Launch United Repair Centre London.,Partnership between social impact companies United Repair Centre and Fashion-Enter with Patagonia makes it easy for clothing brands to join the repair movement,2023-11-03,https://esgnews.com/fashion-giant-patagonia-and-social-impact-firms-launch-united-repair-centre-london/,0.0,0.0,0.0,0.0,0.0,0.0,lululemon,0.0,0.0,0.0,0.0,0.0,0.0
60,nike,ESG Dive,Estée Lauder says it has hit global pay equity target in select sectors,The beauty and fragrance brand also said it has reached carbon neutrality for scope 1 and scope 2 emissions for the fourth consecutive year during an earnings call.,2023-11-03,https://www.esgdive.com/news/estee-lauder-says-it-has-hit-global-pay-equity-target-in-select-sectors/698757/,0.0,0.0,0.0,0.0,0.0,0.0,nike,0.0,0.0,0.0,0.0,0.0,0.0
20,nike,ESG News,"Apple, Nike Launch Clean Energy Procurement Academy to Decarbonize Global Supply Chains","The Clean Energy Procurement Academy launched to equip companies with the skills and knowledge required to access clean energy with foundational support from Apple, Amazon, Meta, Nike, PepsiCo, and REI Co-op.",2023-11-03,https://esgnews.com/apple-nike-launch-clean-energy-procurement-academy-to-decarbonize-global-supply-chains/,0.0,0.0,0.0,0.0,0.0,0.0,nike,0.0,0.5,0.0,0.0,0.0,0.5
61,nike,ESG Dive,"Apple, Nike and others back new clean energy project to decarbonize supply chains","The Clean Energy Procurement Academy, whose founding members also include Amazon, Meta and PepsiCo, aims to boost clean energy procurement and curb emissions.",2023-11-01,https://www.esgdive.com/news/apple-nike-clean-energy-procurement-academy-decarbonize-supply-chain/698465/,0.0,0.0,0.0,0.0,0.0,0.0,nike,0.0,0.4,0.0,0.0,0.0,0.4
69,nike,ESG Today,"Apple, Nike, Launch Initiative to Accelerate Adoption of Clean Energy in Supply Chains",Companies / Energy Transition,2023-10-30,https://www.esgtoday.com/apple-nike-launch-initiative-to-accelerate-adoption-of-clean-energy-in-supply-chains/,0.0,0.0,0.0,0.0,0.0,0.0,nike,0.0,0.5,0.0,0.0,0.0,0.5
29,nike,ESG News,How Nike Is Improving Communities’ Climate Resilience,What to know,2023-10-26,https://esgnews.com/how-nike-is-improving-communities-climate-resilience/,0.0,0.3,0.0,0.0,0.0,0.0,nike,0.0,0.3,0.0,0.0,0.0,0.0
284,columbia,ESG Dive,$2.7B in assets pulled from sustainable funds market: Morningstar,"Sustainable fund closures outpaced new launches for the first time since 2020, and outflow outpaced investments for the fourth consecutive quarter, according to the financial research firm.",2023-10-25,https://www.esgdive.com/news/27b-assets-pulled-sustainable-funds-market-morningstar-report-esg-2023-q3/697795/,0.0,0.0,0.0,0.0,0.0,0.0,columbia,0.0,0.0,0.0,0.0,0.0,0.0
108,adidas,ESG Dive,Adidas case slapped with amended complaint for violating ESG policies,"Shareholders amended the class-action lawsuit against the sportswear brand, which accuses it of failing to disclose ESG and DEI violations made by rapper Ye in a timely manner.",2023-10-25,https://www.esgdive.com/news/adidas-yeezy-kanye-west-amended-complaint/697803/,0.0,-0.6,0.0,-0.8,0.0,0.0,adidas,0.0,0.0,-0.8,0.0,0.0,0.0
83,nike,ESG Today,A Global Turning Point: Unprecedented Industry Collaboration Paves Way for Decarbonization of Supply Chains,,2023-10-25,https://www.esgtoday.com/a-global-turning-point-unprecedented-industry-collaboration-paves-way-for-decarbonization-of-supply-chains/,0.0,0.0,0.0,0.0,0.0,0.0,nike,0.0,0.5,0.0,0.0,0.0,0.5
62,nike,ESG Dive,Apparel firms rank in top 100 public companies on ESG disclosures,"The 100 Best Corporate Citizens report found that Nike, VF Corp. and Ralph Lauren ranked highly in environmental and social practices.",2023-10-25,https://www.esgdive.com/news/corporate-citizens-Nike-Target-VFCorp-ESG/697068/,0.3,0.3,0.0,0.0,0.0,0.3,nike,0.0,0.3,0.3,0.0,0.0,0.3
30,nike,ESG News,Nike and Spotify Launch Make Moves Fund to Help Girls Improve Mental Well-Being,"Movement and music are proven to have a profound and positive impact on mental well-being, creating keys to unlock self-expression, confidence and joy. Dance in particular is an easily accessible form of movement and way to express individuality and create connection.",2023-10-13,https://esgnews.com/nike-and-spotify-launch-make-moves-fund-to-help-girls-improve-mental-well-being/,0.0,0.3,0.0,0.0,0.0,0.0,nike,0.0,0.0,0.0,0.0,0.0,0.0
31,nike,ESG News,World Shoe Launches Eco-friendly Footwear Factory in Ghana,"More than five million shoes will be produced annually with a revolutionary design that combines performance function, environmental sustainability, and disease protection.",2023-10-11,https://esgnews.com/world-shoe-launches-eco-friendly-footwear-factory-in-ghana/,0.0,0.0,0.0,0.0,0.0,0.0,nike,0.0,0.0,0.0,0.0,0.0,0.0
316,columbia,ESG Today,AIR Communities Publishes 2022/2023 Corporate Responsibility Report,,2023-10-10,https://www.esgtoday.com/air-communities-publishes-2022-2023-corporate-responsibility-report/,0.2,0.2,0.0,0.0,0.2,0.2,columbia,0.0,0.2,0.2,0.2,0.0,0.2
317,columbia,ESG Today,Apex Group Launches Expanded ESG & Sustainability Services,"ESG Tools, Services",2023-10-09,https://www.esgtoday.com/apex-group-launches-expanded-esg-sustainability-services/,0.0,0.0,0.0,0.0,0.0,0.0,columbia,0.0,0.0,0.0,0.0,0.0,0.0
179,burberry,ESG News,The Burberry Foundation partners with Save the Children to support young Ukrainians,"The Burberry Foundation announces it is partnering with Save the Children to launch Life Chances, a programme designed to support young people impacted by the humanitarian crisis in Ukraine.",2023-10-04,https://esgnews.com/the-burberry-foundation-partners-with-save-the-children-to-support-young-ukrainians/,0.0,0.3,0.0,0.0,0.0,0.0,burberry,0.0,0.0,0.0,0.0,0.0,0.0
84,nike,ESG Today,Prime Healthcare and its Hospitals are Nationally Recognized by the Lown Institute as among America’s Most Socially Responsible Healthcare Providers,,2023-09-27,https://www.esgtoday.com/prime-healthcare-and-its-hospitals-are-nationally-recognized-by-the-lown-institute-as-among-americas-most-socially-responsible-healthcare-providers/,0.0,0.0,0.0,0.0,0.0,0.0,nike,0.0,0.0,0.0,0.0,0.0,0.0
229,columbia,ESG News,Phillips 66 is ‘prepared to supply’ growing demand for Renewable Energy,"Demand for renewable energy will grow in North America in the next two decades, and Phillips 66 will be ready to meet it.",2023-09-26,https://esgnews.com/phillips-66-is-prepared-to-supply-growing-demand-for-renewable-energy/,0.0,0.0,0.0,0.0,0.0,0.0,columbia,0.0,0.3,0.0,0.0,0.0,0.3
135,puma,ESG Today,PUMA Welcomes Indian Sustainable Fashion Advocate Aishwarya Sharma To Its Voices Of A RE:GENERATION Initiative,,2023-09-26,https://www.esgtoday.com/puma-welcomes-indian-sustainable-fashion-advocate-aishwarya-sharma-to-its-voices-of-a-regeneration-initiative/,0.0,0.2,0.0,0.0,0.0,0.2,puma,0.0,0.2,0.0,0.0,0.0,0.0
318,columbia,ESG Today,Forbes names Cintas among America’s Best-in-State Employers,,2023-09-14,https://www.esgtoday.com/forbes-names-cintas-among-americas-best-in-state-employers/,0.0,0.0,0.0,0.0,0.0,0.0,columbia,0.0,0.0,0.0,0.0,0.0,0.0
116,puma,ESG News,"McDonald’s, Post Holdings, and PUMA Partner in Supplier Leadership on Climate Transition",Iconic companies across industries rise together to the urgent challenge of mobilizing suppliers on climate change,2023-09-11,https://esgnews.com/mcdonalds-post-holdings-and-puma-partner-in-supplier-leadership-on-climate-transition/,0.0,0.0,0.0,0.0,0.0,0.0,puma,0.0,0.4,0.0,0.0,0.0,0.0
32,nike,ESG News,"Nike Launches ISPA Link Axis, a 100% Recyclable Shoe.","Make the bold bolder. That’s the vibe of the new Nike ISPA Link Axis, Nike’s first exploration into creating a fully circular shoe, furthering its culture of innovation.",2023-09-11,https://esgnews.com/nike-launches-ispa-link-axis-a-100-recyclable-shoe/,0.0,0.0,0.0,0.0,0.0,0.5,nike,0.0,0.3,0.0,0.0,0.0,0.0
33,nike,ESG News,Nike Teams With Olympic Refuge Foundation,"Nike believes that the power of sport can move the world forward. That taking action to create a better world — one that is more active, inclusive and equitable for everyone — means prioritizing those who face the greatest barriers, including displaced community members.",2023-09-06,https://esgnews.com/nike-teams-with-olympic-refuge-foundation/,0.0,0.3,0.0,0.0,0.0,0.0,nike,0.0,0.0,0.0,0.0,0.0,0.0
117,puma,ESG News,EU Cracks Down on Fast Fashion Waste,"The European Union is cracking down on fast fashion waste, with new rules that would require retailers to contribute to the cost of collecting used clothes for reuse and recycling.",2023-09-01,https://esgnews.com/eu-cracks-down-on-fast-fashion-waste/,0.0,0.0,0.0,0.0,0.0,-0.4,puma,0.0,0.0,0.0,0.0,0.0,0.0
34,nike,ESG News,Nike’s New Global Football Program Helps Drive Gender Equity in Sport,"As the world watches its most elite footballers compete in Australia and New Zealand, Nike is proud to introduce a new program to help grow the game’s future players.",2023-08-22,https://esgnews.com/nikes-new-global-football-program-helps-drive-gender-equity-in-sport/,0.0,0.3,0.0,0.0,0.0,0.0,nike,0.0,0.0,0.0,0.0,0.0,0.0
35,nike,ESG News,Startups Racing to Solve Fashion’s Fossil-Fueled Challenge,"Transferring dye to fabric is incredibly carbon-intensive. Newer sustainable techniques, including coloring with carbon dioxide, may help.",2023-08-18,https://esgnews.com/startups-racing-to-solve-fashions-fossil-fueled-challenge/,0.0,0.0,0.0,0.0,0.0,0.0,nike,0.0,0.0,0.0,0.0,0.0,0.0
319,columbia,ESG Today,Oxy Acquires DAC Carbon Removal Provider Carbon Engineering for $1.1 Billion,Companies / Environment / M&A,2023-08-16,https://www.esgtoday.com/oxy-acquires-dac-carbon-removal-provider-carbon-engineering-for-1-1-billion/,0.0,0.0,0.0,0.0,0.0,0.0,columbia,0.0,0.0,0.0,0.0,0.0,0.0
230,columbia,ESG News,"Origis Energy Appoints Clean Energy Leader, Vikas Anand",Anand brings high profile industry leadership to Origis in a phase of unprecedented growth.,2023-08-09,https://esgnews.com/origis-energy-appoints-clean-energy-leader-vikas-anand/,0.0,0.0,0.0,0.0,0.0,0.0,columbia,0.0,0.0,0.2,0.0,0.0,0.0
85,nike,ESG Today,Sustainable Materials Provider Newlight Raises $125 Million,Environment / Private Equity & Venture Capital,2023-08-07,https://www.esgtoday.com/sustainable-materials-tech-provider-newlight-raises-125-million/,0.0,0.0,0.0,0.0,0.0,0.2,nike,0.0,0.2,0.0,0.0,0.0,0.0
118,puma,ESG News,ESG News: Week in Review,"August 2023 Week-1: Biden-Harris Administration announces $115 million to cut diesel engine emissions; Kraft Heinz announces goal to reduce use of plastic globally by 20% by 2030; BMW, Airbus and Quantinuum team for sustainable mobility research; Nissan publishes inaugural ESG data book; American Express releases 2022-2023 ESG report; DHL appoints Nicola Leske as Head of Group Communications & Sustainability…",2023-08-05,https://esgnews.com/esg-news-week-in-review-28/,0.0,0.0,0.0,0.0,0.0,0.0,puma,0.0,0.0,0.0,0.0,0.0,0.0
119,puma,ESG News,PUMA Concludes Season One of Industry-first Sustainability Report Podcast Series,"The final episode of PUMA’s RE:GEN REPORTS is now available to stream: ‘ When it comes to Health and Safety, does the West know best?’ . In this episode, hosted by the Head of Knowledge Exchange at the Centre for Sustainable Fashion, Monica Buchan-Ng, PUMA’s Chief Sourcing Officer, Anne-Laure Descours, reminds audiences that it’s important for people in the North to “recognize how much people on the ground are trying to improve [factory working conditions]. ”",2023-08-02,https://esgnews.com/puma-concludes-season-one-of-industry-first-sustainability-report-podcast-series/,0.2,0.0,0.0,0.0,0.2,0.0,Puma,0.0,0.0,0.0,0.0,0.0,0.0
231,columbia,ESG News,"The Toro Company Names Jason P. Baab Vice President, Strategy, Corporate Development and Sustainability","The Toro Company, a leading global provider of solutions for the outdoor environment, announced that Jason P. Baab will join the company as vice president of strategy, corporate development and sustainability, effective July 31, 2023. Baab succeeds Blake Grams, who retired in April 2023 after 25 years with the company.",2023-07-28,https://esgnews.com/the-toro-company-names-jason-p-baab-vice-president-strategy-corporate-development-and-sustainability/,0.0,0.0,0.0,0.0,0.0,0.0,columbia,0.0,0.0,0.1,0.0,0.0,0.0
140,puma,ESG Today,ESG Today: Week in Review,ESG News,2023-07-09,https://www.esgtoday.com/esg-today-week-in-review-130/,0.0,0.0,0.0,0.0,0.0,0.0,puma,0.0,0.0,0.0,0.0,0.0,0.0
120,puma,ESG News,ESG News: Week in Review,"July 2023 Week-1: Amazon rolls out EV vans as part of €1 billion European electrification strategy; UN Chief urges net zero emissions by 2050; UN’s IMO adopts strategy to reduce GHG emissions from international shipping; California, truck manufacturers strike deal on emissions rules; NextEnergy Capital raises $480 million after close of fifth solar fund…",2023-07-08,https://esgnews.com/esg-news-week-in-review-24/,0.0,0.0,0.0,0.0,0.0,0.0,puma,0.0,0.0,0.0,0.0,0.0,0.0
137,puma,ESG Today,PUMA Commits to Sourcing All Bovine Leather From Verified Deforestation-free Supply Chains by 2030 or Earlier,,2023-07-06,https://www.esgtoday.com/puma-commits-to-sourcing-all-bovine-leather-from-verified-deforestation-free-supply-chains-by-2030-or-earlier/,0.0,0.0,0.0,0.0,0.0,0.0,puma,0.0,0.5,0.0,0.0,0.8,0.0
136,puma,ESG Today,PUMA Commits to Deforestation-Free Leather by 2030,Companies / Environment,2023-07-06,https://www.esgtoday.com/puma-commits-to-source-deforestation-free-leather/,0.0,0.0,0.0,0.0,0.0,0.0,puma,0.0,0.4,0.0,0.0,0.6,0.0
121,puma,ESG News,PUMA to Source Bovine Leather From Deforestation-free Supply Chains by 2030,"PUMA has signed up for the Deforestation-Free Call to Action for Leather, launched by global non-profits Textile Exchange and Leather Working Group, which aims to create equitable, transparent, and deforestation-free leather supply chains. The cross-sector initiative is aimed at galvanizing action from brands to end the deforestation and conversion of natural ecosystems linked to leather sourcing. In doing so, it looks to protect wildlife habitat and biodiversity, preserve carbon stocks to mitigate climate change, and protect human rights.",2023-07-06,https://esgnews.com/puma-to-source-bovine-leather-from-deforestation-free-supply-chains-by-2030/,0.0,0.3,0.0,0.0,0.0,0.0,puma,0.0,0.4,0.0,0.0,0.4,0.0
232,columbia,ESG News,"The NFL Borrows $78 Million From Minority-Owned Banks, Strengthening Support for Diverse Business Owners","The NFL announced it is borrowing $78 million from 16 Minority Depository Institutions, Community Development Financial Institutions and minority- and women-focused banks to support and expand business opportunities with diverse enterprises across the country. The League worked with Bank of America to identify these financial institutions that provide vital investments to diverse individuals, businesses, and communities.",2023-06-15,https://esgnews.com/the-nfl-secures-78-million-in-loans-from-minority-banks-strengthening-support-for-diverse-business-owners/,0.0,0.4,0.0,0.0,0.0,0.0,columbia,0.0,0.0,0.0,0.0,0.0,0.0
233,columbia,ESG News,Biden-Harris Admin Announces $13.5 Million Investment to Equitably Grow Solar Energy Workforce,"Funding from President Biden’s Investing in America Agenda Will Support Creation of Quality, Clean Energy Careers, and Supercharge America’s Clean Energy Future",2023-06-14,https://esgnews.com/biden-harris-admin-announces-13-5-million-investment-to-equitably-grow-solar-energy-workforce/,0.0,0.0,0.0,0.0,0.0,0.0,columbia,0.0,0.0,0.0,0.0,0.0,0.0
86,nike,ESG Today,ESG Today: Week in Review,ESG News,2023-05-28,https://www.esgtoday.com/esg-today-week-in-review-124/,0.0,0.0,0.0,0.0,0.0,0.0,nike,0.0,0.0,0.0,0.0,0.0,0.0
36,nike,ESG News,ESG News: Week in Review,May 2023 Week-4; NGHC closes $8.4 billion green hydrogen plant; ADNOC and TAQA announce $2.4 billion for sustainable water supply; Enel to invest $1 billion in Oklahoma solar facility; Severn Trent to invest $1.3 billion to improve environmental standards; Nike launches hydrogen-powered ship with zero carbon emissions; Volvo to buy half of Swedish wind farm’s power; FedEx launches tool for customer emissions tracking; KPMG and Microsoft to launch ESG digital solutions for businesses…,2023-05-26,https://esgnews.com/esg-news-week-in-review-18/,0.0,0.0,0.0,0.0,0.0,0.0,nike,0.0,0.4,0.0,0.0,0.0,0.4
